,Preferred Label,Semantic Types Label,mesh_id
100,"Follicle Stimulating Hormone, beta Subunit","Amino Acid, Peptide, or Protein",D037201
101,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
102,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
103,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
104,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
105,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
106,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
107,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
108,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
109,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
110,"Follicle Stimulating Hormone, Human",Hormone,D043373
111,"Follicle Stimulating Hormone, Human",Hormone,D043373
112,"Follicle Stimulating Hormone, Human",Hormone,D043373
113,Follicular Phase,Temporal Concept,D005498
114,Oocytes,Cell,D009865
115,Reproductive Medicine,Biomedical Occupation or Discipline,D018456
116,Pregnancy Rate,Quantitative Concept,D018873
117,Pregnancy Rate,Quantitative Concept,D018873
118,Embryo Culture Techniques,Laboratory Procedure,D046149
119,Embryo Culture Techniques,Laboratory Procedure,D046149
120,"Urinary Incontinence, Stress",Disease or Syndrome,D014550
121,"Urinary Incontinence, Urge",Finding,D053202
122,Urinary Incontinence,Pathologic Function,D014549
123,Bladder Exstrophy,Disease or Syndrome,D001746
124,Pelvic Organ Prolapse,Disease or Syndrome,D056887
125,Pelvic Organ Prolapse,Disease or Syndrome,D056887
126,Pelvic Organ Prolapse,Acquired Abnormality,D056887
127,Pelvic Organ Prolapse,Acquired Abnormality,D056887
128,Cystocele,Disease or Syndrome,D052858
129,Rectocele,Acquired Abnormality,D020047
130,Postmenopause,Organism Function,D017698
131,Androgen-Insensitivity Syndrome,Disease or Syndrome,D013734
132,Klinefelter Syndrome,Disease or Syndrome,D007713
133,Klinefelter Syndrome,Disease or Syndrome,D007713
134,Klinefelter Syndrome,Disease or Syndrome,D007713
135,Klinefelter Syndrome,Congenital Abnormality,D007713
136,Klinefelter Syndrome,Congenital Abnormality,D007713
137,Klinefelter Syndrome,Congenital Abnormality,D007713
138,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
139,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
140,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
141,Turner Syndrome,Disease or Syndrome,D014424
142,Primary Ovarian Insufficiency,Disease or Syndrome,D016649
143,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
144,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
145,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
146,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
147,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
148,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
149,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
150,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
151,Male Urogenital Diseases,Disease or Syndrome,D052801
152,Prostatic Intraepithelial Neoplasia,Neoplastic Process,D019048
153,Adenomyosis,Disease or Syndrome,D062788
154,Brenner Tumor,Neoplastic Process,D001948
155,"Cystadenocarcinoma, Mucinous",Neoplastic Process,D018282
156,"Cystadenocarcinoma, Serous",Neoplastic Process,D018284
157,Dysgerminoma,Neoplastic Process,D004407
158,Seminoma,Neoplastic Process,D018239
159,Sertoli-Leydig Cell Tumor,Neoplastic Process,D018310
160,Granulosa Cell Tumor,Neoplastic Process,D006106
161,Sex Cord-Gonadal Stromal Tumors,Neoplastic Process,D018312
162,"Gonadal Dysgenesis, Mixed",Disease or Syndrome,D006060
163,"Gonadal Dysgenesis, 46,XY",Disease or Syndrome,D006061
164,Gonadal Dysgenesis,Congenital Abnormality,D006059
165,"Gonadal Dysgenesis, 46,XX",Congenital Abnormality,D023961
166,Choriocarcinoma,Neoplastic Process,D002822
167,Teratoma,Neoplastic Process,D013724
168,Embryonal Carcinoma Stem Cells,Cell,D054278
169,Embryonal Carcinoma Stem Cells,Cell,D054278
170,Urinary Tract Infections,Disease or Syndrome,D014552
171,Trichomonas Infections,Disease or Syndrome,D014245
172,Herpes Genitalis,Disease or Syndrome,D006558
173,Chlamydia Infections,Disease or Syndrome,D002690
174,Gonorrhea,Disease or Syndrome,D006069
175,Syphilis,Disease or Syndrome,D013587
176,Syphilis Serodiagnosis,Diagnostic Procedure,D013588
177,Syphilis Serodiagnosis,Diagnostic Procedure,D013588
178,Syphilis Serodiagnosis,Laboratory Procedure,D013588
179,Syphilis Serodiagnosis,Laboratory Procedure,D013588
180,HIV Infections,Disease or Syndrome,D015658
181,Reproductive Tract Infections,Disease or Syndrome,D060737
182,Congenital Abnormalities,Congenital Abnormality,D000013
183,"Genetic Diseases, Inborn",Disease or Syndrome,D030342
184,"Sexual Dysfunctions, Psychological",Mental or Behavioral Dysfunction,D020018
185,"Sexual Dysfunctions, Psychological",Mental or Behavioral Dysfunction,D020018
186,"Impotence, Vasculogenic",Disease or Syndrome,D018783
187,Penile Induration,Disease or Syndrome,D010411
188,Priapism,Disease or Syndrome,D011317
189,Penile Diseases,Disease or Syndrome,D010409
190,Premature Ejaculation,Mental or Behavioral Dysfunction,D061686
191,Premature Ejaculation,Mental or Behavioral Dysfunction,D061686
192,Prostatitis,Disease or Syndrome,D011472
193,Prostatic Hyperplasia,Disease or Syndrome,D011470
194,Prostatic Hyperplasia,Disease or Syndrome,D011470
195,Prostatic Hyperplasia,Neoplastic Process,D011470
196,Prostatic Hyperplasia,Neoplastic Process,D011470
197,Prostatic Diseases,Disease or Syndrome,D011469
198,Varicocele,Disease or Syndrome,D014646
199,Testicular Diseases,Disease or Syndrome,D013733
200,Vulvar Lichen Sclerosus,Disease or Syndrome,D007724
201,Endometritis,Disease or Syndrome,D004716
202,Endometrial Hyperplasia,Disease or Syndrome,D004714
203,Pelvic Floor Disorders,Disease or Syndrome,D059952
204,Pelvic Pain,Sign or Symptom,D017699
205,Pelvic Inflammatory Disease,Disease or Syndrome,D000292
206,Uterine Cervical Dysplasia,Disease or Syndrome,D002578
207,Trichomonas Vaginitis,Disease or Syndrome,D014247
208,Vaginitis,Disease or Syndrome,D014627
209,Vaginal Diseases,Disease or Syndrome,D014623
210,Vaginal Diseases,Disease or Syndrome,D014623
211,Salpingitis,Disease or Syndrome,D012488
212,Fallopian Tube Diseases,Disease or Syndrome,D005184
213,Ovarian Hyperstimulation Syndrome,Disease or Syndrome,D016471
214,Ovarian Cysts,Disease or Syndrome,D010048
215,Ovarian Diseases,Disease or Syndrome,D010049
216,Uterine Prolapse,Anatomical Abnormality,D014596
217,Uterine Prolapse,Anatomical Abnormality,D014596
218,Uterine Prolapse,Acquired Abnormality,D014596
219,Uterine Prolapse,Acquired Abnormality,D014596
220,Uterine Hemorrhage,Pathologic Function,D014592
221,Uterine Diseases,Disease or Syndrome,D014591
222,Endometriosis,Disease or Syndrome,D004715
223,Endometriosis,Disease or Syndrome,D004715
224,Endometriosis,Neoplastic Process,D004715
225,Endometriosis,Neoplastic Process,D004715
226,Premenstrual Syndrome,Disease or Syndrome,D011293
227,Oligomenorrhea,Pathologic Function,D009839
228,Dysmenorrhea,Disease or Syndrome,D004412
229,Amenorrhea,Finding,D000568
230,Amenorrhea,Finding,D000568
231,Amenorrhea,Pathologic Function,D000568
232,Amenorrhea,Pathologic Function,D000568
233,Menorrhagia,Pathologic Function,D008595
234,Menstruation Disturbances,Disease or Syndrome,D008599
235,Menstruation Disturbances,Disease or Syndrome,D008599
236,Menstruation Disturbances,Disease or Syndrome,D008599
237,Menstruation Disturbances,Finding,D008599
238,Menstruation Disturbances,Finding,D008599
239,Menstruation Disturbances,Finding,D008599
240,Menstruation Disturbances,Pathologic Function,D008599
241,Menstruation Disturbances,Pathologic Function,D008599
242,Menstruation Disturbances,Pathologic Function,D008599
243,Menstruation Disturbances,Disease or Syndrome,D008599
244,Menstruation Disturbances,Disease or Syndrome,D008599
245,Menstruation Disturbances,Disease or Syndrome,D008599
246,Menstruation Disturbances,Finding,D008599
247,Menstruation Disturbances,Finding,D008599
248,Menstruation Disturbances,Finding,D008599
249,Menstruation Disturbances,Pathologic Function,D008599
250,Menstruation Disturbances,Pathologic Function,D008599
251,Menstruation Disturbances,Pathologic Function,D008599
252,Genetic Predisposition to Disease,Organism Attribute,D020022
253,Genetic Carrier Screening,Molecular Biology Research Technique,D006580
254,Preconception Care,Health Care Activity,D016742
255,Superovulation,Finding,D013480
256,"Twinning, Monozygotic",Organism Function,D038522
257,In Vitro Oocyte Maturation Techniques,Therapeutic or Preventive Procedure,D059471
258,In Vitro Oocyte Maturation Techniques,Therapeutic or Preventive Procedure,D059471
259,"Sperm Injections, Intracytoplasmic",Therapeutic or Preventive Procedure,D020554
260,Sperm Banks,Health Care Related Organization,D013074
261,"Insemination, Artificial, Heterologous",Therapeutic or Preventive Procedure,D007316
262,"Insemination, Artificial, Heterologous",Therapeutic or Preventive Procedure,D007316
263,Ovulation Induction,Therapeutic or Preventive Procedure,D010062
264,Ovulation Induction,Therapeutic or Preventive Procedure,D010062
265,Pregnancy in Diabetics,Disease or Syndrome,D011254
266,Pregnancy in Diabetics,Disease or Syndrome,D011254
267,"Insemination, Artificial",Therapeutic or Preventive Procedure,D007315
268,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
269,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
270,Fertilization in Vitro,Vertebrate,D005307
271,Fertilization in Vitro,Vertebrate,D005307
272,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
273,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
274,Fertilization in Vitro,Vertebrate,D005307
275,Fertilization in Vitro,Vertebrate,D005307
276,Embryo Implantation,Organism Function,D010064
277,Embryo Implantation,Organism Function,D010064
278,Embryo Implantation,Organism Function,D010064
279,"Abortifacient Agents, Nonsteroidal",Pharmacologic Substance,D000020
280,"Contraception, Postcoital",Therapeutic or Preventive Procedure,D044363
281,"Contraception, Postcoital",Therapeutic or Preventive Procedure,D044363
282,"Puberty, Precocious",Disease or Syndrome,D011629
283,"Puberty, Precocious",Disease or Syndrome,D011629
284,Ovotesticular Disorders of Sex Development,Disease or Syndrome,D050090
285,Ovotesticular Disorders of Sex Development,Disease or Syndrome,D050090
286,Ovotesticular Disorders of Sex Development,Congenital Abnormality,D050090
287,Ovotesticular Disorders of Sex Development,Congenital Abnormality,D050090
288,Disorders of Sex Development,Disease or Syndrome,D012734
289,Disorders of Sex Development,Disease or Syndrome,D012734
290,Disorders of Sex Development,Disease or Syndrome,D012734
291,Disorders of Sex Development,Congenital Abnormality,D012734
292,Disorders of Sex Development,Congenital Abnormality,D012734
293,Disorders of Sex Development,Congenital Abnormality,D012734
294,Disorders of Sex Development,Social Behavior,D012734
295,Disorders of Sex Development,Social Behavior,D012734
296,Disorders of Sex Development,Social Behavior,D012734
297,"46, XX Testicular Disorders of Sex Development",Congenital Abnormality,D058531
298,Sex Chromosome Disorders of Sex Development,Congenital Abnormality,D058533
299,Gonadal Disorders,Disease or Syndrome,D006058
300,"Genitalia, Female","Body Part, Organ, or Organ Component",D005836
301,"Genitalia, Female","Body Part, Organ, or Organ Component",D005836
302,"Genitalia, Female",Body System,D005836
303,"Genitalia, Female",Body System,D005836
304,"Genitalia, Male","Body Part, Organ, or Organ Component",D005837
305,"Genitalia, Male","Body Part, Organ, or Organ Component",D005837
306,"Genitalia, Male",Body System,D005837
307,"Genitalia, Male",Body System,D005837
308,Obstetric Surgical Procedures,Therapeutic or Preventive Procedure,D013513
309,"Obstetrics and Gynecology Department, Hospital",Health Care Related Organization,D009775
310,Obstetrics,Biomedical Occupation or Discipline,D009774
311,Perinatal Mortality,Group Attribute,D054238
312,Maternal Health Services,Health Care Activity,D008427
313,Maternal Mortality,Quantitative Concept,D008428
314,Postpartum Hemorrhage,Pathologic Function,D006473
315,Puerperal Disorders,Disease or Syndrome,D011644
316,Postpartum Period,Patient or Disabled Group,D049590
317,Postpartum Period,Patient or Disabled Group,D049590
318,Postpartum Period,Temporal Concept,D049590
319,Postpartum Period,Temporal Concept,D049590
320,Maternal Nutritional Physiological Phenomena,Organism Function,D039382
321,Prenatal Nutritional Physiological Phenomena,Organism Function,D039401
322,Perinatal Care,Health Care Activity,D018743
323,Prenatal Care,Health Care Activity,D011295
324,"Pregnancy, Unwanted",Finding,D011275
325,"Pregnancy, Unwanted",Finding,D011275
326,Family Planning Services,Finding,D005193
327,Family Planning Services,Finding,D005193
328,Family Planning Services,Health Care Activity,D005193
329,Family Planning Services,Health Care Activity,D005193
330,Reproductive Health Services,Health Care Activity,D034121
331,Reproductive Health Services,Health Care Activity,D034121
332,"Pregnancy, Unplanned",Finding,D049168
333,"Pregnancy, Unplanned",Finding,D049168
334,"Pregnancy, Multiple",Finding,D011272
335,"Pregnancy, Multiple",Finding,D011272
336,Pregnancy in Adolescence,Finding,D011253
337,Pregnancy in Adolescence,Finding,D011253
338,Pregnancy in Adolescence,Organism Function,D011253
339,Pregnancy in Adolescence,Organism Function,D011253
340,Pregnancy in Adolescence,Finding,D011253
341,Pregnancy in Adolescence,Finding,D011253
342,Pregnancy in Adolescence,Organism Function,D011253
343,Pregnancy in Adolescence,Organism Function,D011253
344,"Pregnancy, High-Risk",Pathologic Function,D018566
345,"Pregnancy, High-Risk",Pathologic Function,D018566
346,"Pregnancy, Ectopic",Pathologic Function,D011271
347,"Pregnancy, Ectopic",Pathologic Function,D011271
348,Fetal Death,Pathologic Function,D005313
349,Stillbirth,Finding,D050497
350,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
351,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
352,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
353,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
354,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
355,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
356,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
357,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
358,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
359,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
360,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
361,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
362,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
363,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
364,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
365,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
366,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
367,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
368,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
369,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
370,"Abortion, Induced",Finding,D000028
371,"Abortion, Induced",Finding,D000028
372,"Abortion, Induced",Finding,D000028
373,"Abortion, Induced",Finding,D000028
374,"Abortion, Induced",Finding,D000028
375,"Abortion, Induced",Health Care Related Organization,D000028
376,"Abortion, Induced",Health Care Related Organization,D000028
377,"Abortion, Induced",Health Care Related Organization,D000028
378,"Abortion, Induced",Health Care Related Organization,D000028
379,"Abortion, Induced",Health Care Related Organization,D000028
380,"Abortion, Induced",Quantitative Concept,D000028
381,"Abortion, Induced",Quantitative Concept,D000028
382,"Abortion, Induced",Quantitative Concept,D000028
383,"Abortion, Induced",Quantitative Concept,D000028
384,"Abortion, Induced",Quantitative Concept,D000028
385,"Abortion, Induced",Pathologic Function,D000028
386,"Abortion, Induced",Pathologic Function,D000028
387,"Abortion, Induced",Pathologic Function,D000028
388,"Abortion, Induced",Pathologic Function,D000028
389,"Abortion, Induced",Pathologic Function,D000028
390,"Abortion, Spontaneous",Disease or Syndrome,D000022
391,"Abortion, Spontaneous",Disease or Syndrome,D000022
392,"Abortion, Spontaneous",Disease or Syndrome,D000022
393,"Abortion, Spontaneous",Finding,D000022
394,"Abortion, Spontaneous",Finding,D000022
395,"Abortion, Spontaneous",Finding,D000022
396,"Abortion, Spontaneous",Pathologic Function,D000022
397,"Abortion, Spontaneous",Pathologic Function,D000022
398,"Abortion, Spontaneous",Pathologic Function,D000022
399,Pregnancy Outcome,Finding,D011256
400,Pregnancy Outcome,Finding,D011256
401,Pregnancy Complications,Pathologic Function,D011248
402,Pregnancy Complications,Pathologic Function,D011248
403,"Sexual Dysfunction, Physiological",Pathologic Function,D012735
404,"Sexual Dysfunction, Physiological",Pathologic Function,D012735
405,"Genital Diseases, Female",Disease or Syndrome,D005831
406,"Genital Diseases, Male",Disease or Syndrome,D005832
407,Erectile Dysfunction,Disease or Syndrome,D007172
408,"Infertility, Male",Disease or Syndrome,D007248
409,"Infertility, Male",Disease or Syndrome,D007248
410,"Infertility, Male",Disease or Syndrome,D007248
411,"Infertility, Male",Finding,D007248
412,"Infertility, Male",Finding,D007248
413,"Infertility, Male",Finding,D007248
414,"Infertility, Male",Sign or Symptom,D007248
415,"Infertility, Male",Sign or Symptom,D007248
416,"Infertility, Male",Sign or Symptom,D007248
417,"Infertility, Male",Disease or Syndrome,D007248
418,"Infertility, Male",Disease or Syndrome,D007248
419,"Infertility, Male",Disease or Syndrome,D007248
420,"Infertility, Male",Finding,D007248
421,"Infertility, Male",Finding,D007248
422,"Infertility, Male",Finding,D007248
423,"Infertility, Male",Sign or Symptom,D007248
424,"Infertility, Male",Sign or Symptom,D007248
425,"Infertility, Male",Sign or Symptom,D007248
426,"Infertility, Female",Disease or Syndrome,D007247
427,"Infertility, Female",Disease or Syndrome,D007247
428,"Infertility, Female",Disease or Syndrome,D007247
429,"Infertility, Female",Finding,D007247
430,"Infertility, Female",Finding,D007247
431,"Infertility, Female",Finding,D007247
432,"Infertility, Female",Pathologic Function,D007247
433,"Infertility, Female",Pathologic Function,D007247
434,"Infertility, Female",Pathologic Function,D007247
435,"Infertility, Female",Disease or Syndrome,D007247
436,"Infertility, Female",Disease or Syndrome,D007247
437,"Infertility, Female",Disease or Syndrome,D007247
438,"Infertility, Female",Finding,D007247
439,"Infertility, Female",Finding,D007247
440,"Infertility, Female",Finding,D007247
441,"Infertility, Female",Pathologic Function,D007247
442,"Infertility, Female",Pathologic Function,D007247
443,"Infertility, Female",Pathologic Function,D007247
444,Fertility Preservation,Therapeutic or Preventive Procedure,D059247
445,Fertility Preservation,Therapeutic or Preventive Procedure,D059247
446,Oocyte Retrieval,Therapeutic or Preventive Procedure,D054315
447,Cryopreservation,Laboratory Procedure,D015925
448,Genetic Counseling,Therapeutic or Preventive Procedure,D005817
449,Genetic Counseling,Therapeutic or Preventive Procedure,D005817
450,Genetic Counseling,Biomedical Occupation or Discipline,D005817
451,Genetic Counseling,Biomedical Occupation or Discipline,D005817
452,Genetic Testing,Diagnostic Procedure,D005820
453,Genetic Testing,Diagnostic Procedure,D005820
454,Genetic Testing,Laboratory Procedure,D005820
455,Genetic Testing,Laboratory Procedure,D005820
456,Preimplantation Diagnosis,Diagnostic Procedure,D019836
457,Preimplantation Diagnosis,Diagnostic Procedure,D019836
458,Preimplantation Diagnosis,Health Care Activity,D019836
459,Preimplantation Diagnosis,Health Care Activity,D019836
460,Prenatal Diagnosis,Diagnostic Procedure,D011296
461,"Reproductive Techniques, Assisted",Therapeutic or Preventive Procedure,D027724
462,"Reproductive Techniques, Assisted",Therapeutic or Preventive Procedure,D027724
463,Sexually Transmitted Diseases,Disease or Syndrome,D012749
464,"Sexually Transmitted Diseases, Viral",Disease or Syndrome,D015229
465,"Sexually Transmitted Diseases, Bacterial",Disease or Syndrome,D015231
466,"Puberty, Delayed",Pathologic Function,D011628
467,Puberty,Physiologic Function,D011627
468,Sexual Maturation,Organism Function,D012741
469,Sex Chromosomes,Cell Component,D012730
470,Sexual Development,Organism Function,D046468
471,Libido,Mental Process,D007989
472,Libido,Mental Process,D007989
473,Libido,Mental Process,D007989
474,Libido,Finding,D007989
475,Libido,Finding,D007989
476,Libido,Finding,D007989
477,Libido,Sign or Symptom,D007989
478,Libido,Sign or Symptom,D007989
479,Libido,Sign or Symptom,D007989
480,Sexual Behavior,Individual Behavior,D012725
481,Sexual Behavior,Individual Behavior,D012725
482,Sexual Behavior,Individual Behavior,D012725
483,Sexual Behavior,Organism Attribute,D012725
484,Sexual Behavior,Organism Attribute,D012725
485,Sexual Behavior,Organism Attribute,D012725
486,Sexual Behavior,Behavior,D012725
487,Sexual Behavior,Behavior,D012725
488,Sexual Behavior,Behavior,D012725
489,"Sexual Behavior, Animal",Social Behavior,D012726
490,Reproductive Behavior,Individual Behavior,D043762
491,Reproductive Behavior,Individual Behavior,D043762
492,Reproductive Behavior,Individual Behavior,D043762
493,Reproductive Behavior,Organism Function,D043762
494,Reproductive Behavior,Organism Function,D043762
495,Reproductive Behavior,Organism Function,D043762
496,Reproductive Behavior,Activity,D043762
497,Reproductive Behavior,Activity,D043762
498,Reproductive Behavior,Activity,D043762
499,Reproductive Health,Biomedical Occupation or Discipline,D060728
500,Oocyte Donation,Therapeutic or Preventive Procedure,D018587
501,Embryo Transfer,Therapeutic or Preventive Procedure,D004624
502,Embryo Transfer,Therapeutic or Preventive Procedure,D004624
503,Single Embryo Transfer,Therapeutic or Preventive Procedure,D056826
504,Single Embryo Transfer,Therapeutic or Preventive Procedure,D056826
505,"Contraceptive Agents, Hormonal",Pharmacologic Substance,D000080066
506,"Contraceptive Agents, Female",Pharmacologic Substance,D003271
507,Contraceptive Agents,Pharmacologic Substance,D003270
508,Contraceptive Agents,Pharmacologic Substance,D003270
509,Contraceptive Agents,Physiologic Function,D003270
510,Contraceptive Agents,Physiologic Function,D003270
511,"Contraceptive Agents, Male",Pharmacologic Substance,D003272
512,Contraception,Therapeutic or Preventive Procedure,D003267
513,Infertility,Finding,D007246
514,Infertility,Finding,D007246
515,Infertility,Pathologic Function,D007246
516,Infertility,Pathologic Function,D007246
517,Plant Infertility,Genetic Function,D051479
518,Fertility Clinics,Manufactured Object,D000080104
519,Fertility Clinics,Manufactured Object,D000080104
520,Fertility Clinics,Health Care Related Organization,D000080104
521,Fertility Clinics,Health Care Related Organization,D000080104
522,Fertility,Research Activity,D005298
523,Fertility,Research Activity,D005298
524,Fertility,Research Activity,D005298
525,Fertility,Research Activity,D005298
526,Fertility,Research Activity,D005298
527,Fertility,Individual Behavior,D005298
528,Fertility,Individual Behavior,D005298
