,Preferred Label,Semantic Types Label,mesh_id
110,Glutathione S-Transferase pi,"Amino Acid, Peptide, or Protein",D051549
111,Glutathione S-Transferase pi,"Amino Acid, Peptide, or Protein",D051549
112,Glutathione S-Transferase pi,Enzyme,D051549
113,Glutathione S-Transferase pi,Enzyme,D051549
114,Protein Disulfide Reductase (Glutathione),"Amino Acid, Peptide, or Protein",D011490
115,Protein Disulfide Reductase (Glutathione),"Amino Acid, Peptide, or Protein",D011490
116,Protein Disulfide Reductase (Glutathione),Enzyme,D011490
117,Protein Disulfide Reductase (Glutathione),Enzyme,D011490
118,Glutathione Synthase,"Amino Acid, Peptide, or Protein",D005981
119,Glutathione Synthase,"Amino Acid, Peptide, or Protein",D005981
120,Glutathione Synthase,Enzyme,D005981
121,Glutathione Synthase,Enzyme,D005981
122,Glutathione Transferase,"Amino Acid, Peptide, or Protein",D005982
123,Glutathione Transferase,"Amino Acid, Peptide, or Protein",D005982
124,Glutathione Transferase,Enzyme,D005982
125,Glutathione Transferase,Enzyme,D005982
126,Glutathione Reductase,"Amino Acid, Peptide, or Protein",D005980
127,Glutathione Reductase,"Amino Acid, Peptide, or Protein",D005980
128,Glutathione Reductase,Enzyme,D005980
129,Glutathione Reductase,Enzyme,D005980
130,Phospholipid Hydroperoxide Glutathione Peroxidase,Gene or Genome,D000080662
131,Inositol,Pharmacologic Substance,D007294
132,Inositol,Pharmacologic Substance,D007294
133,Inositol,Pharmacologic Substance,D007294
134,Inositol,Organic Chemical,D007294
135,Inositol,Organic Chemical,D007294
136,Inositol,Organic Chemical,D007294
137,Inositol,Vitamin,D007294
138,Inositol,Vitamin,D007294
139,Inositol,Vitamin,D007294
140,"Inositol 1,4,5-Trisphosphate Receptors","Amino Acid, Peptide, or Protein",D053496
141,"Inositol 1,4,5-Trisphosphate Receptors","Amino Acid, Peptide, or Protein",D053496
142,"Inositol 1,4,5-Trisphosphate Receptors",Receptor,D053496
143,"Inositol 1,4,5-Trisphosphate Receptors",Receptor,D053496
144,Inositol Oxygenase,"Amino Acid, Peptide, or Protein",D050562
145,Inositol Oxygenase,"Amino Acid, Peptide, or Protein",D050562
146,Inositol Oxygenase,Enzyme,D050562
147,Inositol Oxygenase,Enzyme,D050562
148,Inositol Polyphosphate 5-Phosphatases,"Amino Acid, Peptide, or Protein",D000072181
149,Inositol Polyphosphate 5-Phosphatases,"Amino Acid, Peptide, or Protein",D000072181
150,Inositol Polyphosphate 5-Phosphatases,Enzyme,D000072181
151,Inositol Polyphosphate 5-Phosphatases,Enzyme,D000072181
152,Myo-Inositol-1-Phosphate Synthase,"Amino Acid, Peptide, or Protein",D007296
153,Myo-Inositol-1-Phosphate Synthase,"Amino Acid, Peptide, or Protein",D007296
154,Myo-Inositol-1-Phosphate Synthase,Enzyme,D007296
155,Myo-Inositol-1-Phosphate Synthase,Enzyme,D007296
156,CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase,"Amino Acid, Peptide, or Protein",D051607
157,CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase,"Amino Acid, Peptide, or Protein",D051607
158,CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase,Enzyme,D051607
159,CDP-Diacylglycerol-Inositol 3-Phosphatidyltransferase,Enzyme,D051607
160,Inositol Phosphates,Organic Chemical,D007295
161,"Inositol 1,4,5-Trisphosphate",Organic Chemical,D015544
162,"Inositol 1,4,5-Trisphosphate",Organic Chemical,D015544
163,"Inositol 1,4,5-Trisphosphate",Biologically Active Substance,D015544
164,"Inositol 1,4,5-Trisphosphate",Biologically Active Substance,D015544
165,Taurine,Pharmacologic Substance,D013654
166,Taurine,Pharmacologic Substance,D013654
167,Taurine,Pharmacologic Substance,D013654
168,Taurine,"Amino Acid, Peptide, or Protein",D013654
169,Taurine,"Amino Acid, Peptide, or Protein",D013654
170,Taurine,"Amino Acid, Peptide, or Protein",D013654
171,Taurine,Biologically Active Substance,D013654
172,Taurine,Biologically Active Substance,D013654
173,Taurine,Biologically Active Substance,D013654
174,Carnitine,Pharmacologic Substance,D002331
175,Carnitine,Pharmacologic Substance,D002331
176,Carnitine,Pharmacologic Substance,D002331
177,Carnitine,Pharmacologic Substance,D002331
178,Carnitine,"Amino Acid, Peptide, or Protein",D002331
179,Carnitine,"Amino Acid, Peptide, or Protein",D002331
180,Carnitine,"Amino Acid, Peptide, or Protein",D002331
181,Carnitine,"Amino Acid, Peptide, or Protein",D002331
182,Carnitine,Organic Chemical,D002331
183,Carnitine,Organic Chemical,D002331
184,Carnitine,Organic Chemical,D002331
185,Carnitine,Organic Chemical,D002331
186,Carnitine,Vitamin,D002331
187,Carnitine,Vitamin,D002331
188,Carnitine,Vitamin,D002331
189,Carnitine,Vitamin,D002331
190,Carnitine O-Palmitoyltransferase,"Amino Acid, Peptide, or Protein",D002334
191,Carnitine O-Palmitoyltransferase,"Amino Acid, Peptide, or Protein",D002334
192,Carnitine O-Palmitoyltransferase,Enzyme,D002334
193,Carnitine O-Palmitoyltransferase,Enzyme,D002334
194,Carnitine O-Acetyltransferase,"Amino Acid, Peptide, or Protein",D002332
195,Carnitine O-Acetyltransferase,"Amino Acid, Peptide, or Protein",D002332
196,Carnitine O-Acetyltransferase,Enzyme,D002332
197,Carnitine O-Acetyltransferase,Enzyme,D002332
198,Carnitine Acyltransferases,"Amino Acid, Peptide, or Protein",D002333
199,Carnitine Acyltransferases,"Amino Acid, Peptide, or Protein",D002333
200,Carnitine Acyltransferases,Enzyme,D002333
201,Carnitine Acyltransferases,Enzyme,D002333
202,Cholinesterase Reactivators,Pharmacologic Substance,D002801
203,Cholinesterase Inhibitors,Pharmacologic Substance,D002800
204,Cholinesterase Inhibitors,Pharmacologic Substance,D002800
205,Cholinesterase Inhibitors,Organic Chemical,D002800
206,Cholinesterase Inhibitors,Organic Chemical,D002800
207,Cholinergic Antagonists,Pharmacologic Substance,D018680
208,Choline,Pharmacologic Substance,D002794
209,Choline,Pharmacologic Substance,D002794
210,Choline,Pharmacologic Substance,D002794
211,Choline,Organic Chemical,D002794
212,Choline,Organic Chemical,D002794
213,Choline,Organic Chemical,D002794
214,Choline,Biologically Active Substance,D002794
215,Choline,Biologically Active Substance,D002794
216,Choline,Biologically Active Substance,D002794
217,Cholinergic Agonists,Pharmacologic Substance,D018679
218,Cholinergic Agents,Pharmacologic Substance,D018678
219,Cholinergic Agents,Pharmacologic Substance,D018678
220,Cholinergic Agents,Pharmacologic Substance,D018678
221,Cholinergic Agents,Finding,D018678
222,Cholinergic Agents,Finding,D018678
223,Cholinergic Agents,Finding,D018678
224,Cholinergic Agents,Physiologic Function,D018678
225,Cholinergic Agents,Physiologic Function,D018678
226,Cholinergic Agents,Physiologic Function,D018678
227,Cytidine Diphosphate Choline,Pharmacologic Substance,D003566
228,Cytidine Diphosphate Choline,Pharmacologic Substance,D003566
229,Cytidine Diphosphate Choline,"Nucleic Acid, Nucleoside, or Nucleotide",D003566
230,Cytidine Diphosphate Choline,"Nucleic Acid, Nucleoside, or Nucleotide",D003566
231,Cholinesterases,"Amino Acid, Peptide, or Protein",D002802
232,Cholinesterases,"Amino Acid, Peptide, or Protein",D002802
233,Cholinesterases,Enzyme,D002802
234,Cholinesterases,Enzyme,D002802
235,Choline O-Acetyltransferase,"Amino Acid, Peptide, or Protein",D002795
236,Choline O-Acetyltransferase,"Amino Acid, Peptide, or Protein",D002795
237,Choline O-Acetyltransferase,Enzyme,D002795
238,Choline O-Acetyltransferase,Enzyme,D002795
239,Diacylglycerol Cholinephosphotransferase,"Amino Acid, Peptide, or Protein",D002798
240,Diacylglycerol Cholinephosphotransferase,"Amino Acid, Peptide, or Protein",D002798
241,Diacylglycerol Cholinephosphotransferase,Enzyme,D002798
242,Diacylglycerol Cholinephosphotransferase,Enzyme,D002798
243,Choline Kinase,"Amino Acid, Peptide, or Protein",D002797
244,Choline Kinase,"Amino Acid, Peptide, or Protein",D002797
245,Choline Kinase,Enzyme,D002797
246,Choline Kinase,Enzyme,D002797
247,Choline Dehydrogenase,"Amino Acid, Peptide, or Protein",D050545
248,Choline Dehydrogenase,"Amino Acid, Peptide, or Protein",D050545
249,Choline Dehydrogenase,Enzyme,D050545
250,Choline Dehydrogenase,Enzyme,D050545
251,Choline-Phosphate Cytidylyltransferase,"Amino Acid, Peptide, or Protein",D019916
252,Choline-Phosphate Cytidylyltransferase,"Amino Acid, Peptide, or Protein",D019916
253,Choline-Phosphate Cytidylyltransferase,Enzyme,D019916
254,Choline-Phosphate Cytidylyltransferase,Enzyme,D019916
255,"Receptors, Cholinergic","Amino Acid, Peptide, or Protein",D011950
256,"Receptors, Cholinergic","Amino Acid, Peptide, or Protein",D011950
257,"Receptors, Cholinergic",Receptor,D011950
258,"Receptors, Cholinergic",Receptor,D011950
259,Cholinergic Fibers,Cell Component,D002799
260,Non-Neuronal Cholinergic System,Cell Function,D000070634
261,Cholinergic Neurons,Cell,D059329
262,Vitamin K Deficiency Bleeding,Disease or Syndrome,D006475
263,Vitamin K Deficiency Bleeding,Disease or Syndrome,D006475
264,Vitamin K Deficiency Bleeding,Disease or Syndrome,D006475
265,Vitamin K Deficiency Bleeding,Disease or Syndrome,D006475
266,Vitamin K 3,Pharmacologic Substance,D024483
267,Vitamin K 3,Pharmacologic Substance,D024483
268,Vitamin K 3,Pharmacologic Substance,D024483
269,Vitamin K 3,Organic Chemical,D024483
270,Vitamin K 3,Organic Chemical,D024483
271,Vitamin K 3,Organic Chemical,D024483
272,Vitamin K 3,Vitamin,D024483
273,Vitamin K 3,Vitamin,D024483
274,Vitamin K 3,Vitamin,D024483
275,Vitamin K 3,Pharmacologic Substance,D024483
276,Vitamin K 3,Pharmacologic Substance,D024483
277,Vitamin K 3,Pharmacologic Substance,D024483
278,Vitamin K 3,Organic Chemical,D024483
279,Vitamin K 3,Organic Chemical,D024483
280,Vitamin K 3,Organic Chemical,D024483
281,Vitamin K 3,Vitamin,D024483
282,Vitamin K 3,Vitamin,D024483
283,Vitamin K 3,Vitamin,D024483
284,Vitamin K 3,Pharmacologic Substance,D024483
285,Vitamin K 3,Pharmacologic Substance,D024483
286,Vitamin K 3,Pharmacologic Substance,D024483
287,Vitamin K 3,Organic Chemical,D024483
288,Vitamin K 3,Organic Chemical,D024483
289,Vitamin K 3,Organic Chemical,D024483
290,Vitamin K 3,Vitamin,D024483
291,Vitamin K 3,Vitamin,D024483
292,Vitamin K 3,Vitamin,D024483
293,Vitamin K 2,Pharmacologic Substance,D024482
294,Vitamin K 2,Pharmacologic Substance,D024482
295,Vitamin K 2,Pharmacologic Substance,D024482
296,Vitamin K 2,Organic Chemical,D024482
297,Vitamin K 2,Organic Chemical,D024482
298,Vitamin K 2,Organic Chemical,D024482
299,Vitamin K 2,Vitamin,D024482
300,Vitamin K 2,Vitamin,D024482
301,Vitamin K 2,Vitamin,D024482
302,Vitamin K 2,Pharmacologic Substance,D024482
303,Vitamin K 2,Pharmacologic Substance,D024482
304,Vitamin K 2,Pharmacologic Substance,D024482
305,Vitamin K 2,Organic Chemical,D024482
306,Vitamin K 2,Organic Chemical,D024482
307,Vitamin K 2,Organic Chemical,D024482
308,Vitamin K 2,Vitamin,D024482
309,Vitamin K 2,Vitamin,D024482
310,Vitamin K 2,Vitamin,D024482
311,Vitamin K 2,Pharmacologic Substance,D024482
312,Vitamin K 2,Pharmacologic Substance,D024482
313,Vitamin K 2,Pharmacologic Substance,D024482
314,Vitamin K 2,Organic Chemical,D024482
315,Vitamin K 2,Organic Chemical,D024482
316,Vitamin K 2,Organic Chemical,D024482
317,Vitamin K 2,Vitamin,D024482
318,Vitamin K 2,Vitamin,D024482
319,Vitamin K 2,Vitamin,D024482
320,Vitamin K 1,Pharmacologic Substance,D010837
321,Vitamin K 1,Pharmacologic Substance,D010837
322,Vitamin K 1,Pharmacologic Substance,D010837
323,Vitamin K 1,Organic Chemical,D010837
324,Vitamin K 1,Organic Chemical,D010837
325,Vitamin K 1,Organic Chemical,D010837
326,Vitamin K 1,Vitamin,D010837
327,Vitamin K 1,Vitamin,D010837
328,Vitamin K 1,Vitamin,D010837
329,Vitamin K 1,Pharmacologic Substance,D010837
330,Vitamin K 1,Pharmacologic Substance,D010837
331,Vitamin K 1,Pharmacologic Substance,D010837
332,Vitamin K 1,Organic Chemical,D010837
333,Vitamin K 1,Organic Chemical,D010837
334,Vitamin K 1,Organic Chemical,D010837
335,Vitamin K 1,Vitamin,D010837
336,Vitamin K 1,Vitamin,D010837
337,Vitamin K 1,Vitamin,D010837
338,Vitamin K 1,Pharmacologic Substance,D010837
339,Vitamin K 1,Pharmacologic Substance,D010837
340,Vitamin K 1,Pharmacologic Substance,D010837
341,Vitamin K 1,Organic Chemical,D010837
342,Vitamin K 1,Organic Chemical,D010837
343,Vitamin K 1,Organic Chemical,D010837
344,Vitamin K 1,Vitamin,D010837
345,Vitamin K 1,Vitamin,D010837
346,Vitamin K 1,Vitamin,D010837
347,Vitamins,Pharmacologic Substance,D014815
348,Vitamins,Pharmacologic Substance,D014815
349,Vitamins,Pharmacologic Substance,D014815
350,Vitamins,Organic Chemical,D014815
351,Vitamins,Organic Chemical,D014815
352,Vitamins,Organic Chemical,D014815
353,Vitamins,Vitamin,D014815
354,Vitamins,Vitamin,D014815
355,Vitamins,Vitamin,D014815
356,Vitamins,Pharmacologic Substance,D014815
357,Vitamins,Pharmacologic Substance,D014815
358,Vitamins,Pharmacologic Substance,D014815
359,Vitamins,Organic Chemical,D014815
360,Vitamins,Organic Chemical,D014815
361,Vitamins,Organic Chemical,D014815
362,Vitamins,Vitamin,D014815
363,Vitamins,Vitamin,D014815
364,Vitamins,Vitamin,D014815
365,Vitamin K,Pharmacologic Substance,D014812
366,Vitamin K,Pharmacologic Substance,D014812
367,Vitamin K,Pharmacologic Substance,D014812
368,Vitamin K,Organic Chemical,D014812
369,Vitamin K,Organic Chemical,D014812
370,Vitamin K,Organic Chemical,D014812
371,Vitamin K,Vitamin,D014812
372,Vitamin K,Vitamin,D014812
373,Vitamin K,Vitamin,D014812
374,Vitamin K,Pharmacologic Substance,D014812
375,Vitamin K,Pharmacologic Substance,D014812
376,Vitamin K,Pharmacologic Substance,D014812
377,Vitamin K,Organic Chemical,D014812
378,Vitamin K,Organic Chemical,D014812
379,Vitamin K,Organic Chemical,D014812
380,Vitamin K,Vitamin,D014812
381,Vitamin K,Vitamin,D014812
382,Vitamin K,Vitamin,D014812
383,Vitamin E,Pharmacologic Substance,D014810
384,Vitamin E,Pharmacologic Substance,D014810
385,Vitamin E,Pharmacologic Substance,D014810
386,Vitamin E,Organic Chemical,D014810
387,Vitamin E,Organic Chemical,D014810
388,Vitamin E,Organic Chemical,D014810
389,Vitamin E,Vitamin,D014810
390,Vitamin E,Vitamin,D014810
391,Vitamin E,Vitamin,D014810
392,Vitamin E,Pharmacologic Substance,D014810
393,Vitamin E,Pharmacologic Substance,D014810
394,Vitamin E,Pharmacologic Substance,D014810
395,Vitamin E,Organic Chemical,D014810
396,Vitamin E,Organic Chemical,D014810
397,Vitamin E,Organic Chemical,D014810
398,Vitamin E,Vitamin,D014810
399,Vitamin E,Vitamin,D014810
400,Vitamin E,Vitamin,D014810
401,Vitamin B 12,Pharmacologic Substance,D014805
402,Vitamin B 12,Pharmacologic Substance,D014805
403,Vitamin B 12,Pharmacologic Substance,D014805
404,Vitamin B 12,Pharmacologic Substance,D014805
405,Vitamin B 12,Organic Chemical,D014805
406,Vitamin B 12,Organic Chemical,D014805
407,Vitamin B 12,Organic Chemical,D014805
408,Vitamin B 12,Organic Chemical,D014805
409,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
410,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
411,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
412,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
413,Vitamin B 12,Vitamin,D014805
414,Vitamin B 12,Vitamin,D014805
415,Vitamin B 12,Vitamin,D014805
416,Vitamin B 12,Vitamin,D014805
417,Vitamin B 12,Pharmacologic Substance,D014805
418,Vitamin B 12,Pharmacologic Substance,D014805
419,Vitamin B 12,Pharmacologic Substance,D014805
420,Vitamin B 12,Pharmacologic Substance,D014805
421,Vitamin B 12,Organic Chemical,D014805
422,Vitamin B 12,Organic Chemical,D014805
423,Vitamin B 12,Organic Chemical,D014805
424,Vitamin B 12,Organic Chemical,D014805
425,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
426,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
427,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
428,Vitamin B 12,"Nucleic Acid, Nucleoside, or Nucleotide",D014805
429,Vitamin B 12,Vitamin,D014805
430,Vitamin B 12,Vitamin,D014805
431,Vitamin B 12,Vitamin,D014805
432,Vitamin B 12,Vitamin,D014805
433,Vitamin B Complex,Pharmacologic Substance,D014803
434,Vitamin B Complex,Pharmacologic Substance,D014803
435,Vitamin B Complex,Pharmacologic Substance,D014803
436,Vitamin B Complex,Organic Chemical,D014803
437,Vitamin B Complex,Organic Chemical,D014803
438,Vitamin B Complex,Organic Chemical,D014803
439,Vitamin B Complex,Vitamin,D014803
440,Vitamin B Complex,Vitamin,D014803
441,Vitamin B Complex,Vitamin,D014803
442,Vitamin B Complex,Pharmacologic Substance,D014803
443,Vitamin B Complex,Pharmacologic Substance,D014803
444,Vitamin B Complex,Pharmacologic Substance,D014803
445,Vitamin B Complex,Organic Chemical,D014803
446,Vitamin B Complex,Organic Chemical,D014803
447,Vitamin B Complex,Organic Chemical,D014803
448,Vitamin B Complex,Vitamin,D014803
449,Vitamin B Complex,Vitamin,D014803
450,Vitamin B Complex,Vitamin,D014803
451,Vitamin A,Pharmacologic Substance,D014801
452,Vitamin A,Pharmacologic Substance,D014801
453,Vitamin A,Pharmacologic Substance,D014801
454,Vitamin A,Organic Chemical,D014801
455,Vitamin A,Organic Chemical,D014801
456,Vitamin A,Organic Chemical,D014801
457,Vitamin A,Vitamin,D014801
458,Vitamin A,Vitamin,D014801
459,Vitamin A,Vitamin,D014801
460,Vitamin A,Pharmacologic Substance,D014801
461,Vitamin A,Pharmacologic Substance,D014801
462,Vitamin A,Pharmacologic Substance,D014801
463,Vitamin A,Organic Chemical,D014801
464,Vitamin A,Organic Chemical,D014801
465,Vitamin A,Organic Chemical,D014801
466,Vitamin A,Vitamin,D014801
467,Vitamin A,Vitamin,D014801
468,Vitamin A,Vitamin,D014801
469,Vitamin D,Pharmacologic Substance,D014807
470,Vitamin D,Pharmacologic Substance,D014807
471,Vitamin D,Vitamin,D014807
472,Vitamin D,Vitamin,D014807
473,Vitamin D,Pharmacologic Substance,D014807
474,Vitamin D,Pharmacologic Substance,D014807
475,Vitamin D,Vitamin,D014807
476,Vitamin D,Vitamin,D014807
477,Vitamin B 6,Pharmacologic Substance,D025101
478,Vitamin B 6,Pharmacologic Substance,D025101
479,Vitamin B 6,Pharmacologic Substance,D025101
480,Vitamin B 6,Organic Chemical,D025101
481,Vitamin B 6,Organic Chemical,D025101
482,Vitamin B 6,Organic Chemical,D025101
483,Vitamin B 6,Vitamin,D025101
484,Vitamin B 6,Vitamin,D025101
485,Vitamin B 6,Vitamin,D025101
486,Vitamin B 6,Pharmacologic Substance,D025101
487,Vitamin B 6,Pharmacologic Substance,D025101
488,Vitamin B 6,Pharmacologic Substance,D025101
489,Vitamin B 6,Organic Chemical,D025101
490,Vitamin B 6,Organic Chemical,D025101
491,Vitamin B 6,Organic Chemical,D025101
492,Vitamin B 6,Vitamin,D025101
493,Vitamin B 6,Vitamin,D025101
494,Vitamin B 6,Vitamin,D025101
495,Sodium-Coupled Vitamin C Transporters,"Amino Acid, Peptide, or Protein",D060347
496,Sodium-Coupled Vitamin C Transporters,"Amino Acid, Peptide, or Protein",D060347
497,Sodium-Coupled Vitamin C Transporters,Biologically Active Substance,D060347
498,Sodium-Coupled Vitamin C Transporters,Biologically Active Substance,D060347
499,Sodium-Coupled Vitamin C Transporters,"Amino Acid, Peptide, or Protein",D060347
500,Sodium-Coupled Vitamin C Transporters,"Amino Acid, Peptide, or Protein",D060347
501,Sodium-Coupled Vitamin C Transporters,Biologically Active Substance,D060347
502,Sodium-Coupled Vitamin C Transporters,Biologically Active Substance,D060347
503,Vitamin K Epoxide Reductases,"Amino Acid, Peptide, or Protein",D064417
504,Vitamin K Epoxide Reductases,"Amino Acid, Peptide, or Protein",D064417
505,Vitamin K Epoxide Reductases,Enzyme,D064417
506,Vitamin K Epoxide Reductases,Enzyme,D064417
507,Vitamin K Epoxide Reductases,"Amino Acid, Peptide, or Protein",D064417
508,Vitamin K Epoxide Reductases,"Amino Acid, Peptide, or Protein",D064417
509,Vitamin K Epoxide Reductases,Enzyme,D064417
510,Vitamin K Epoxide Reductases,Enzyme,D064417
511,Vitamin D3 24-Hydroxylase,"Amino Acid, Peptide, or Protein",D065668
512,Vitamin D3 24-Hydroxylase,"Amino Acid, Peptide, or Protein",D065668
513,Vitamin D3 24-Hydroxylase,Enzyme,D065668
514,Vitamin D3 24-Hydroxylase,Enzyme,D065668
515,Vitamin D3 24-Hydroxylase,"Amino Acid, Peptide, or Protein",D065668
516,Vitamin D3 24-Hydroxylase,"Amino Acid, Peptide, or Protein",D065668
517,Vitamin D3 24-Hydroxylase,Enzyme,D065668
518,Vitamin D3 24-Hydroxylase,Enzyme,D065668
