,Preferred Label,Semantic Types Label,mesh_id
182,Cerebellar Ataxia,Disease or Syndrome,D002524
183,Cerebellar Ataxia,Finding,D002524
184,Cerebellar Ataxia,Finding,D002524
185,Cerebellar Ataxia,Finding,D002524
186,Cerebellar Ataxia,Sign or Symptom,D002524
187,Cerebellar Ataxia,Sign or Symptom,D002524
188,Cerebellar Ataxia,Sign or Symptom,D002524
189,Spinocerebellar Ataxias,Disease or Syndrome,D020754
190,Spinocerebellar Ataxias,Disease or Syndrome,D020754
191,Friedreich Ataxia,Disease or Syndrome,D005621
192,Friedreich Ataxia,Disease or Syndrome,D005621
193,Tourette Syndrome,Disease or Syndrome,D005879
194,Tics,Mental or Behavioral Dysfunction,D020323
195,Tics,Mental or Behavioral Dysfunction,D020323
196,Tics,Sign or Symptom,D020323
197,Tics,Sign or Symptom,D020323
198,Nocturnal Myoclonus Syndrome,Disease or Syndrome,D020189
199,Myoclonus,Disease or Syndrome,D009207
200,Myoclonus,Disease or Syndrome,D009207
201,Myoclonus,Sign or Symptom,D009207
202,Myoclonus,Sign or Symptom,D009207
203,Opsoclonus-Myoclonus Syndrome,Disease or Syndrome,D053578
204,Nocturnal Paroxysmal Dystonia,Disease or Syndrome,D020183
205,Dystonia Musculorum Deformans,Disease or Syndrome,D004422
206,Dystonia,Sign or Symptom,D004421
207,Athetosis,Disease or Syndrome,D001264
208,Chorea,Disease or Syndrome,D002819
209,Chorea Gravidarum,Disease or Syndrome,D020150
210,Restless Legs Syndrome,Disease or Syndrome,D012148
211,Cataplexy,Disease or Syndrome,D002385
212,Narcolepsy,Disease or Syndrome,D009290
213,Sleep Apnea Syndromes,Disease or Syndrome,D012891
214,Sleep Apnea Syndromes,Disease or Syndrome,D012891
215,"Sleep Apnea, Obstructive",Disease or Syndrome,D020181
216,"Sleep Apnea, Obstructive",Disease or Syndrome,D020181
217,"Sleep Apnea, Central",Disease or Syndrome,D020182
218,"Sleep Apnea, Central",Disease or Syndrome,D020182
219,"Sleep Apnea, Central",Pathologic Function,D020182
220,"Sleep Apnea, Central",Pathologic Function,D020182
221,"Sleep Apnea, Central",Disease or Syndrome,D020182
222,"Sleep Apnea, Central",Disease or Syndrome,D020182
223,"Sleep Apnea, Central",Pathologic Function,D020182
224,"Sleep Apnea, Central",Pathologic Function,D020182
225,"Insomnia, Fatal Familial",Disease or Syndrome,D034062
226,"Sleep Disorders, Intrinsic",Disease or Syndrome,D020919
227,"Sleep Disorders, Intrinsic",Disease or Syndrome,D020919
228,"Sleep Disorders, Intrinsic",Mental or Behavioral Dysfunction,D020919
229,"Sleep Disorders, Intrinsic",Mental or Behavioral Dysfunction,D020919
230,"Sleep Disorders, Intrinsic",Disease or Syndrome,D020919
231,"Sleep Disorders, Intrinsic",Disease or Syndrome,D020919
232,"Sleep Disorders, Intrinsic",Mental or Behavioral Dysfunction,D020919
233,"Sleep Disorders, Intrinsic",Mental or Behavioral Dysfunction,D020919
234,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
235,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
236,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
237,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
238,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
239,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
240,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
241,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
242,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
243,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
244,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
245,"Sleep Disorders, Circadian Rhythm",Disease or Syndrome,D020178
246,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
247,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
248,"Sleep Disorders, Circadian Rhythm",Mental or Behavioral Dysfunction,D020178
249,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
250,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
251,"Sleep Disorders, Circadian Rhythm",Pathologic Function,D020178
252,REM Sleep Behavior Disorder,Mental or Behavioral Dysfunction,D020187
253,REM Sleep Behavior Disorder,Mental or Behavioral Dysfunction,D020187
254,"Sleep Aids, Pharmaceutical",Pharmacologic Substance,D000068776
255,"Sleep Aids, Pharmaceutical",Pharmacologic Substance,D000068776
256,"Sleep Aids, Pharmaceutical",Clinical Drug,D000068776
257,"Sleep Aids, Pharmaceutical",Clinical Drug,D000068776
258,Sleep Wake Disorders,Disease or Syndrome,D012893
259,Sleep Wake Disorders,Disease or Syndrome,D012893
260,Sleep Wake Disorders,Mental or Behavioral Dysfunction,D012893
261,Sleep Wake Disorders,Mental or Behavioral Dysfunction,D012893
262,Sleep Deprivation,Disease or Syndrome,D012892
263,Sleep Deprivation,Disease or Syndrome,D012892
264,Sleep Deprivation,Disease or Syndrome,D012892
265,Sleep Deprivation,Finding,D012892
266,Sleep Deprivation,Finding,D012892
267,Sleep Deprivation,Finding,D012892
268,Sleep Deprivation,Pathologic Function,D012892
269,Sleep Deprivation,Pathologic Function,D012892
270,Sleep Deprivation,Pathologic Function,D012892
271,Sleep Paralysis,Disease or Syndrome,D020188
272,Sleep Bruxism,Disease or Syndrome,D020186
273,Sleep Arousal Disorders,Disease or Syndrome,D020921
274,Sleep Arousal Disorders,Disease or Syndrome,D020921
275,Sleep Arousal Disorders,Mental or Behavioral Dysfunction,D020921
276,Sleep Arousal Disorders,Mental or Behavioral Dysfunction,D020921
277,Sleep-Wake Transition Disorders,Disease or Syndrome,D020922
278,Sleep-Wake Transition Disorders,Disease or Syndrome,D020922
279,Sleep-Wake Transition Disorders,Mental or Behavioral Dysfunction,D020922
280,Sleep-Wake Transition Disorders,Mental or Behavioral Dysfunction,D020922
281,Sleep Initiation and Maintenance Disorders,Disease or Syndrome,D007319
282,Sleep Initiation and Maintenance Disorders,Disease or Syndrome,D007319
283,Sleep Initiation and Maintenance Disorders,Disease or Syndrome,D007319
284,Sleep Initiation and Maintenance Disorders,Mental or Behavioral Dysfunction,D007319
285,Sleep Initiation and Maintenance Disorders,Mental or Behavioral Dysfunction,D007319
286,Sleep Initiation and Maintenance Disorders,Mental or Behavioral Dysfunction,D007319
287,Sleep Initiation and Maintenance Disorders,Sign or Symptom,D007319
288,Sleep Initiation and Maintenance Disorders,Sign or Symptom,D007319
289,Sleep Initiation and Maintenance Disorders,Sign or Symptom,D007319
290,"Sleep, REM",Mental Process,D012895
291,"Sleep, REM",Mental Process,D012895
292,"Sleep, REM",Organ or Tissue Function,D012895
293,"Sleep, REM",Organ or Tissue Function,D012895
294,Sleepiness,Mental or Behavioral Dysfunction,D000077260
295,Sleep,Finding,D012890
296,Sleep,Finding,D012890
297,Sleep,Organism Function,D012890
298,Sleep,Organism Function,D012890
299,Sleep Latency,Finding,D000074361
300,Sleep Quality,Finding,D000089943
301,Sleep Stages,Physiologic Function,D012894
302,Sleep Stages,Physiologic Function,D012894
303,Sleep Stages,Organism Function,D012894
304,Sleep Stages,Organism Function,D012894
305,"Sleep, Slow-Wave",Physiologic Function,D000077310
306,Sleep Hygiene,Individual Behavior,D000070263
307,Brain Waves,Organ or Tissue Function,D058256
308,Brain Waves,Organ or Tissue Function,D058256
309,Central Pattern Generators,Cell,D063226
310,Central Pattern Generators,Cell,D063226
311,Central Pattern Generators,Body Location or Region,D063226
312,Central Pattern Generators,Body Location or Region,D063226
313,"Neural Networks, Computer",Intellectual Product,D016571
314,Axon Guidance,Cell Function,D000071437
315,Enkephalins,"Amino Acid, Peptide, or Protein",D004745
316,Enkephalins,"Amino Acid, Peptide, or Protein",D004745
317,Enkephalins,Biologically Active Substance,D004745
318,Enkephalins,Biologically Active Substance,D004745
319,Cholecystokinin,Pharmacologic Substance,D002766
320,Cholecystokinin,Pharmacologic Substance,D002766
321,Cholecystokinin,Pharmacologic Substance,D002766
322,Cholecystokinin,"Amino Acid, Peptide, or Protein",D002766
323,Cholecystokinin,"Amino Acid, Peptide, or Protein",D002766
324,Cholecystokinin,"Amino Acid, Peptide, or Protein",D002766
325,Cholecystokinin,Hormone,D002766
326,Cholecystokinin,Hormone,D002766
327,Cholecystokinin,Hormone,D002766
328,"Receptors, Cholecystokinin","Amino Acid, Peptide, or Protein",D011949
329,"Receptors, Cholecystokinin","Amino Acid, Peptide, or Protein",D011949
330,"Receptors, Cholecystokinin",Receptor,D011949
331,"Receptors, Cholecystokinin",Receptor,D011949
332,"Receptor, Cholecystokinin B","Amino Acid, Peptide, or Protein",D043887
333,"Receptor, Cholecystokinin B","Amino Acid, Peptide, or Protein",D043887
334,"Receptor, Cholecystokinin B",Receptor,D043887
335,"Receptor, Cholecystokinin B",Receptor,D043887
336,"Receptor, Cholecystokinin A","Amino Acid, Peptide, or Protein",D043886
337,"Receptor, Cholecystokinin A","Amino Acid, Peptide, or Protein",D043886
338,"Receptor, Cholecystokinin A",Receptor,D043886
339,"Receptor, Cholecystokinin A",Receptor,D043886
340,Substance P,"Amino Acid, Peptide, or Protein",D013373
341,Substance P,"Amino Acid, Peptide, or Protein",D013373
342,Substance P,Biologically Active Substance,D013373
343,Substance P,Biologically Active Substance,D013373
344,"Receptors, Neuropeptide Y","Amino Acid, Peptide, or Protein",D017476
345,"Receptors, Neuropeptide Y","Amino Acid, Peptide, or Protein",D017476
346,"Receptors, Neuropeptide Y",Receptor,D017476
347,"Receptors, Neuropeptide Y",Receptor,D017476
348,Neuropeptide Y,"Amino Acid, Peptide, or Protein",D009478
349,Neuropeptide Y,"Amino Acid, Peptide, or Protein",D009478
350,Neuropeptide Y,Biologically Active Substance,D009478
351,Neuropeptide Y,Biologically Active Substance,D009478
352,Neuropeptides,"Amino Acid, Peptide, or Protein",D009479
353,Neuropeptides,"Amino Acid, Peptide, or Protein",D009479
354,Neuropeptides,Biologically Active Substance,D009479
355,Neuropeptides,Biologically Active Substance,D009479
356,"Histamine H1 Antagonists, Non-Sedating",Pharmacologic Substance,D039563
357,"Histamine H1 Antagonists, Non-Sedating",Pharmacologic Substance,D039563
358,"Histamine H1 Antagonists, Non-Sedating",Organic Chemical,D039563
359,"Histamine H1 Antagonists, Non-Sedating",Organic Chemical,D039563
360,Histamine Agents,Pharmacologic Substance,D018494
361,Histamine Agents,Pharmacologic Substance,D018494
362,Histamine Agents,Physiologic Function,D018494
363,Histamine Agents,Physiologic Function,D018494
364,Histamine H3 Antagonists,Pharmacologic Substance,D054828
365,Histamine H1 Antagonists,Pharmacologic Substance,D006634
366,Histamine H1 Antagonists,Pharmacologic Substance,D006634
367,Histamine H1 Antagonists,Organic Chemical,D006634
368,Histamine H1 Antagonists,Organic Chemical,D006634
369,Histamine,Pharmacologic Substance,D006632
370,Histamine,Pharmacologic Substance,D006632
371,Histamine,Pharmacologic Substance,D006632
372,Histamine,Organic Chemical,D006632
373,Histamine,Organic Chemical,D006632
374,Histamine,Organic Chemical,D006632
375,Histamine,Biologically Active Substance,D006632
376,Histamine,Biologically Active Substance,D006632
377,Histamine,Biologically Active Substance,D006632
378,Histamine H2 Antagonists,Pharmacologic Substance,D006635
379,Histamine Antagonists,Pharmacologic Substance,D006633
380,Histamine Antagonists,Pharmacologic Substance,D006633
381,Histamine Antagonists,Organic Chemical,D006633
382,Histamine Antagonists,Organic Chemical,D006633
383,Histamine Agonists,Pharmacologic Substance,D017442
384,"Receptors, Histamine","Amino Acid, Peptide, or Protein",D011968
385,"Receptors, Histamine","Amino Acid, Peptide, or Protein",D011968
386,"Receptors, Histamine",Receptor,D011968
387,"Receptors, Histamine",Receptor,D011968
388,"Receptors, Histamine H1","Amino Acid, Peptide, or Protein",D011969
389,"Receptors, Histamine H1","Amino Acid, Peptide, or Protein",D011969
390,"Receptors, Histamine H1",Receptor,D011969
391,"Receptors, Histamine H1",Receptor,D011969
392,"Receptors, Histamine H2","Amino Acid, Peptide, or Protein",D011970
393,"Receptors, Histamine H2","Amino Acid, Peptide, or Protein",D011970
394,"Receptors, Histamine H2",Receptor,D011970
395,"Receptors, Histamine H2",Receptor,D011970
396,"Receptors, Histamine H4","Amino Acid, Peptide, or Protein",D000074040
397,Histamine N-Methyltransferase,"Amino Acid, Peptide, or Protein",D006637
398,Histamine N-Methyltransferase,"Amino Acid, Peptide, or Protein",D006637
399,Histamine N-Methyltransferase,Enzyme,D006637
400,Histamine N-Methyltransferase,Enzyme,D006637
401,"Receptors, Histamine H3","Amino Acid, Peptide, or Protein",D018100
402,"Receptors, Histamine H3","Amino Acid, Peptide, or Protein",D018100
403,"Receptors, Histamine H3",Receptor,D018100
404,"Receptors, Histamine H3",Receptor,D018100
405,Histamine Release,Cell Function,D006636
406,Epinephrine,Pharmacologic Substance,D004837
407,Epinephrine,Pharmacologic Substance,D004837
408,Epinephrine,Pharmacologic Substance,D004837
409,Epinephrine,Organic Chemical,D004837
410,Epinephrine,Organic Chemical,D004837
411,Epinephrine,Organic Chemical,D004837
412,Epinephrine,Hormone,D004837
413,Epinephrine,Hormone,D004837
414,Epinephrine,Hormone,D004837
415,Norepinephrine,Pharmacologic Substance,D009638
416,Norepinephrine,Pharmacologic Substance,D009638
417,Norepinephrine,Pharmacologic Substance,D009638
418,Norepinephrine,Organic Chemical,D009638
419,Norepinephrine,Organic Chemical,D009638
420,Norepinephrine,Organic Chemical,D009638
421,Norepinephrine,Hormone,D009638
422,Norepinephrine,Hormone,D009638
423,Norepinephrine,Hormone,D009638
424,Norepinephrine Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050484
425,Norepinephrine Plasma Membrane Transport Proteins,"Amino Acid, Peptide, or Protein",D050484
426,Norepinephrine Plasma Membrane Transport Proteins,Biologically Active Substance,D050484
427,Norepinephrine Plasma Membrane Transport Proteins,Biologically Active Substance,D050484
428,Acetylcholine Release Inhibitors,Pharmacologic Substance,D065087
429,Acetylcholine,Pharmacologic Substance,D000109
430,Acetylcholine,Pharmacologic Substance,D000109
431,Acetylcholine,Pharmacologic Substance,D000109
432,Acetylcholine,Organic Chemical,D000109
433,Acetylcholine,Organic Chemical,D000109
434,Acetylcholine,Organic Chemical,D000109
435,Acetylcholine,Biologically Active Substance,D000109
436,Acetylcholine,Biologically Active Substance,D000109
437,Acetylcholine,Biologically Active Substance,D000109
438,Acetylcholinesterase,"Amino Acid, Peptide, or Protein",D000110
439,Acetylcholinesterase,"Amino Acid, Peptide, or Protein",D000110
440,Acetylcholinesterase,Enzyme,D000110
441,Acetylcholinesterase,Enzyme,D000110
442,Vesicular Acetylcholine Transport Proteins,"Amino Acid, Peptide, or Protein",D050494
443,Vesicular Acetylcholine Transport Proteins,"Amino Acid, Peptide, or Protein",D050494
444,Vesicular Acetylcholine Transport Proteins,Biologically Active Substance,D050494
445,Vesicular Acetylcholine Transport Proteins,Biologically Active Substance,D050494
446,alpha7 Nicotinic Acetylcholine Receptor,"Amino Acid, Peptide, or Protein",D064569
447,alpha7 Nicotinic Acetylcholine Receptor,"Amino Acid, Peptide, or Protein",D064569
448,alpha7 Nicotinic Acetylcholine Receptor,Receptor,D064569
449,alpha7 Nicotinic Acetylcholine Receptor,Receptor,D064569
450,Serotonin 5-HT3 Receptor Antagonists,Pharmacologic Substance,D058831
451,Serotonin 5-HT2 Receptor Antagonists,Pharmacologic Substance,D058830
452,Serotonin Agents,Pharmacologic Substance,D018490
453,Serotonin Agents,Pharmacologic Substance,D018490
454,Serotonin Agents,Pharmacologic Substance,D018490
455,Serotonin Agents,Biologically Active Substance,D018490
456,Serotonin Agents,Biologically Active Substance,D018490
457,Serotonin Agents,Biologically Active Substance,D018490
458,Serotonin Agents,Physiologic Function,D018490
459,Serotonin Agents,Physiologic Function,D018490
460,Serotonin Agents,Physiologic Function,D018490
461,Serotonin and Noradrenaline Reuptake Inhibitors,Pharmacologic Substance,D000068760
462,Serotonin Receptor Agonists,Pharmacologic Substance,D017366
463,Serotonin 5-HT1 Receptor Agonists,Pharmacologic Substance,D058825
464,Serotonin 5-HT4 Receptor Agonists,Pharmacologic Substance,D058828
465,Serotonin 5-HT2 Receptor Agonists,Pharmacologic Substance,D058826
466,Serotonin 5-HT1 Receptor Antagonists,Pharmacologic Substance,D058829
467,Serotonin 5-HT3 Receptor Agonists,Pharmacologic Substance,D058827
468,Serotonin Antagonists,Pharmacologic Substance,D012702
469,"Receptors, Serotonin, 5-HT1","Amino Acid, Peptide, or Protein",D044263
470,"Receptors, Serotonin, 5-HT1","Amino Acid, Peptide, or Protein",D044263
471,"Receptors, Serotonin, 5-HT1",Receptor,D044263
472,"Receptors, Serotonin, 5-HT1",Receptor,D044263
473,"Receptors, Serotonin, 5-HT1","Amino Acid, Peptide, or Protein",D044263
474,"Receptors, Serotonin, 5-HT1","Amino Acid, Peptide, or Protein",D044263
475,"Receptors, Serotonin, 5-HT1",Receptor,D044263
476,"Receptors, Serotonin, 5-HT1",Receptor,D044263
477,"Receptor, Serotonin, 5-HT2B","Amino Acid, Peptide, or Protein",D044403
478,"Receptor, Serotonin, 5-HT2B","Amino Acid, Peptide, or Protein",D044403
479,"Receptor, Serotonin, 5-HT2B",Receptor,D044403
480,"Receptor, Serotonin, 5-HT2B",Receptor,D044403
