,Preferred Label,Semantic Types Label,mesh_id
100,"Follicle Stimulating Hormone, beta Subunit","Amino Acid, Peptide, or Protein",D037201
101,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
102,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
103,"Follicle Stimulating Hormone, beta Subunit",Hormone,D037201
104,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
105,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
106,"Follicle Stimulating Hormone, Human",Pharmacologic Substance,D043373
107,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
108,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
109,"Follicle Stimulating Hormone, Human","Amino Acid, Peptide, or Protein",D043373
110,"Follicle Stimulating Hormone, Human",Hormone,D043373
111,"Follicle Stimulating Hormone, Human",Hormone,D043373
112,"Follicle Stimulating Hormone, Human",Hormone,D043373
113,Follicular Phase,Temporal Concept,D005498
114,Oocytes,Cell,D009865
115,Reproductive Medicine,Biomedical Occupation or Discipline,D018456
116,Pregnancy Rate,Quantitative Concept,D018873
117,Pregnancy Rate,Quantitative Concept,D018873
118,Embryo Culture Techniques,Laboratory Procedure,D046149
119,Embryo Culture Techniques,Laboratory Procedure,D046149
120,"Urinary Incontinence, Stress",Disease or Syndrome,D014550
121,"Urinary Incontinence, Urge",Finding,D053202
122,Urinary Incontinence,Pathologic Function,D014549
123,Bladder Exstrophy,Disease or Syndrome,D001746
124,Pelvic Organ Prolapse,Disease or Syndrome,D056887
125,Pelvic Organ Prolapse,Disease or Syndrome,D056887
126,Pelvic Organ Prolapse,Acquired Abnormality,D056887
127,Pelvic Organ Prolapse,Acquired Abnormality,D056887
128,Carotid-Cavernous Sinus Fistula,Injury or Poisoning,D020216
129,Carotid-Cavernous Sinus Fistula,Injury or Poisoning,D020216
130,Carotid-Cavernous Sinus Fistula,Disease or Syndrome,D020216
131,Carotid-Cavernous Sinus Fistula,Disease or Syndrome,D020216
132,Pancreatic Fistula,Disease or Syndrome,D010185
133,Intestinal Fistula,Disease or Syndrome,D007412
134,Intestinal Fistula,Disease or Syndrome,D007412
135,Intestinal Fistula,Anatomical Abnormality,D007412
136,Intestinal Fistula,Anatomical Abnormality,D007412
137,Arteriovenous Fistula,Anatomical Abnormality,D001164
138,Respiratory Tract Fistula,Anatomical Abnormality,D016156
139,Fistula,Anatomical Abnormality,D005402
140,Tracheoesophageal Fistula,Anatomical Abnormality,D014138
141,Rectal Fistula,Anatomical Abnormality,D012003
142,Rectal Fistula,Anatomical Abnormality,D012003
143,Rectal Fistula,Acquired Abnormality,D012003
144,Rectal Fistula,Acquired Abnormality,D012003
145,Cystocele,Disease or Syndrome,D052858
146,Rectocele,Acquired Abnormality,D020047
147,Postmenopause,Organism Function,D017698
148,Androgen-Insensitivity Syndrome,Disease or Syndrome,D013734
149,Klinefelter Syndrome,Disease or Syndrome,D007713
150,Klinefelter Syndrome,Disease or Syndrome,D007713
151,Klinefelter Syndrome,Disease or Syndrome,D007713
152,Klinefelter Syndrome,Congenital Abnormality,D007713
153,Klinefelter Syndrome,Congenital Abnormality,D007713
154,Klinefelter Syndrome,Congenital Abnormality,D007713
155,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
156,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
157,Klinefelter Syndrome,Cell or Molecular Dysfunction,D007713
158,Turner Syndrome,Disease or Syndrome,D014424
159,Primary Ovarian Insufficiency,Disease or Syndrome,D016649
160,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
161,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
162,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
163,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
164,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
165,"46, XX Disorders of Sex Development",Disease or Syndrome,D058489
166,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
167,"46, XX Disorders of Sex Development",Congenital Abnormality,D058489
168,Male Urogenital Diseases,Disease or Syndrome,D052801
169,Prostatic Intraepithelial Neoplasia,Neoplastic Process,D019048
170,Adenomyosis,Disease or Syndrome,D062788
171,Brenner Tumor,Neoplastic Process,D001948
172,"Cystadenocarcinoma, Mucinous",Neoplastic Process,D018282
173,"Cystadenocarcinoma, Serous",Neoplastic Process,D018284
174,Dysgerminoma,Neoplastic Process,D004407
175,Seminoma,Neoplastic Process,D018239
176,Sertoli-Leydig Cell Tumor,Neoplastic Process,D018310
177,Granulosa Cell Tumor,Neoplastic Process,D006106
178,Sex Cord-Gonadal Stromal Tumors,Neoplastic Process,D018312
179,"Gonadal Dysgenesis, Mixed",Disease or Syndrome,D006060
180,"Gonadal Dysgenesis, 46,XY",Disease or Syndrome,D006061
181,Gonadal Dysgenesis,Congenital Abnormality,D006059
182,"Gonadal Dysgenesis, 46,XX",Congenital Abnormality,D023961
183,Choriocarcinoma,Neoplastic Process,D002822
184,Teratoma,Neoplastic Process,D013724
185,Embryonal Carcinoma Stem Cells,Cell,D054278
186,Embryonal Carcinoma Stem Cells,Cell,D054278
187,"Neoplasms, Germ Cell and Embryonal",Neoplastic Process,D009373
188,"Neoplasms, Germ Cell and Embryonal",Neoplastic Process,D009373
189,Urinary Tract Infections,Disease or Syndrome,D014552
190,Trichomonas Infections,Disease or Syndrome,D014245
191,Herpes Genitalis,Disease or Syndrome,D006558
192,Chlamydia Infections,Disease or Syndrome,D002690
193,Gonorrhea,Disease or Syndrome,D006069
194,Syphilis,Disease or Syndrome,D013587
195,Syphilis Serodiagnosis,Diagnostic Procedure,D013588
196,Syphilis Serodiagnosis,Diagnostic Procedure,D013588
197,Syphilis Serodiagnosis,Laboratory Procedure,D013588
198,Syphilis Serodiagnosis,Laboratory Procedure,D013588
199,HIV Infections,Disease or Syndrome,D015658
200,Reproductive Tract Infections,Disease or Syndrome,D060737
201,Congenital Abnormalities,Congenital Abnormality,D000013
202,"Genetic Diseases, Inborn",Disease or Syndrome,D030342
203,"Sexual Dysfunctions, Psychological",Mental or Behavioral Dysfunction,D020018
204,"Sexual Dysfunctions, Psychological",Mental or Behavioral Dysfunction,D020018
205,"Impotence, Vasculogenic",Disease or Syndrome,D018783
206,Penile Induration,Disease or Syndrome,D010411
207,Priapism,Disease or Syndrome,D011317
208,Penile Neoplasms,Neoplastic Process,D010412
209,Penile Diseases,Disease or Syndrome,D010409
210,Premature Ejaculation,Mental or Behavioral Dysfunction,D061686
211,Premature Ejaculation,Mental or Behavioral Dysfunction,D061686
212,Prostatitis,Disease or Syndrome,D011472
213,Prostatic Hyperplasia,Disease or Syndrome,D011470
214,Prostatic Hyperplasia,Disease or Syndrome,D011470
215,Prostatic Hyperplasia,Neoplastic Process,D011470
216,Prostatic Hyperplasia,Neoplastic Process,D011470
217,Prostatic Diseases,Disease or Syndrome,D011469
218,Varicocele,Disease or Syndrome,D014646
219,Testicular Diseases,Disease or Syndrome,D013733
220,Vulvar Lichen Sclerosus,Disease or Syndrome,D007724
221,Vulvar Neoplasms,Neoplastic Process,D014846
222,Endometrial Neoplasms,Neoplastic Process,D016889
223,Endometritis,Disease or Syndrome,D004716
224,Endometrial Hyperplasia,Disease or Syndrome,D004714
225,Pelvic Floor Disorders,Disease or Syndrome,D059952
226,Pelvic Pain,Sign or Symptom,D017699
227,Pelvic Inflammatory Disease,Disease or Syndrome,D000292
228,Uterine Cervical Dysplasia,Disease or Syndrome,D002578
229,Trichomonas Vaginitis,Disease or Syndrome,D014247
230,Vaginitis,Disease or Syndrome,D014627
231,Vaginal Neoplasms,Neoplastic Process,D014625
232,Vaginal Neoplasms,Neoplastic Process,D014625
233,Vaginal Diseases,Disease or Syndrome,D014623
234,Vaginal Diseases,Disease or Syndrome,D014623
235,Salpingitis,Disease or Syndrome,D012488
236,Fallopian Tube Diseases,Disease or Syndrome,D005184
237,Ovarian Hyperstimulation Syndrome,Disease or Syndrome,D016471
238,Ovarian Cysts,Disease or Syndrome,D010048
239,Ovarian Diseases,Disease or Syndrome,D010049
240,Uterine Prolapse,Anatomical Abnormality,D014596
241,Uterine Prolapse,Anatomical Abnormality,D014596
242,Uterine Prolapse,Acquired Abnormality,D014596
243,Uterine Prolapse,Acquired Abnormality,D014596
244,Uterine Hemorrhage,Pathologic Function,D014592
245,Uterine Diseases,Disease or Syndrome,D014591
246,Endometriosis,Disease or Syndrome,D004715
247,Endometriosis,Disease or Syndrome,D004715
248,Endometriosis,Neoplastic Process,D004715
249,Endometriosis,Neoplastic Process,D004715
250,Premenstrual Syndrome,Disease or Syndrome,D011293
251,Oligomenorrhea,Pathologic Function,D009839
252,Dysmenorrhea,Disease or Syndrome,D004412
253,Amenorrhea,Finding,D000568
254,Amenorrhea,Finding,D000568
255,Amenorrhea,Pathologic Function,D000568
256,Amenorrhea,Pathologic Function,D000568
257,Menorrhagia,Pathologic Function,D008595
258,Menstruation Disturbances,Disease or Syndrome,D008599
259,Menstruation Disturbances,Disease or Syndrome,D008599
260,Menstruation Disturbances,Disease or Syndrome,D008599
261,Menstruation Disturbances,Finding,D008599
262,Menstruation Disturbances,Finding,D008599
263,Menstruation Disturbances,Finding,D008599
264,Menstruation Disturbances,Pathologic Function,D008599
265,Menstruation Disturbances,Pathologic Function,D008599
266,Menstruation Disturbances,Pathologic Function,D008599
267,Menstruation Disturbances,Disease or Syndrome,D008599
268,Menstruation Disturbances,Disease or Syndrome,D008599
269,Menstruation Disturbances,Disease or Syndrome,D008599
270,Menstruation Disturbances,Finding,D008599
271,Menstruation Disturbances,Finding,D008599
272,Menstruation Disturbances,Finding,D008599
273,Menstruation Disturbances,Pathologic Function,D008599
274,Menstruation Disturbances,Pathologic Function,D008599
275,Menstruation Disturbances,Pathologic Function,D008599
276,Genetic Predisposition to Disease,Organism Attribute,D020022
277,Genetic Carrier Screening,Molecular Biology Research Technique,D006580
278,Preconception Care,Health Care Activity,D016742
279,Superovulation,Finding,D013480
280,"Twinning, Monozygotic",Organism Function,D038522
281,In Vitro Oocyte Maturation Techniques,Therapeutic or Preventive Procedure,D059471
282,In Vitro Oocyte Maturation Techniques,Therapeutic or Preventive Procedure,D059471
283,"Sperm Injections, Intracytoplasmic",Therapeutic or Preventive Procedure,D020554
284,Sperm Banks,Health Care Related Organization,D013074
285,"Insemination, Artificial, Heterologous",Therapeutic or Preventive Procedure,D007316
286,"Insemination, Artificial, Heterologous",Therapeutic or Preventive Procedure,D007316
287,Ovulation Induction,Therapeutic or Preventive Procedure,D010062
288,Ovulation Induction,Therapeutic or Preventive Procedure,D010062
289,Pregnancy in Diabetics,Disease or Syndrome,D011254
290,Pregnancy in Diabetics,Disease or Syndrome,D011254
291,"Insemination, Artificial",Therapeutic or Preventive Procedure,D007315
292,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
293,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
294,Fertilization in Vitro,Vertebrate,D005307
295,Fertilization in Vitro,Vertebrate,D005307
296,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
297,Fertilization in Vitro,Therapeutic or Preventive Procedure,D005307
298,Fertilization in Vitro,Vertebrate,D005307
299,Fertilization in Vitro,Vertebrate,D005307
300,Embryo Implantation,Organism Function,D010064
301,Embryo Implantation,Organism Function,D010064
302,Embryo Implantation,Organism Function,D010064
303,"Abortifacient Agents, Nonsteroidal",Pharmacologic Substance,D000020
304,"Contraception, Postcoital",Therapeutic or Preventive Procedure,D044363
305,"Contraception, Postcoital",Therapeutic or Preventive Procedure,D044363
306,"Puberty, Precocious",Disease or Syndrome,D011629
307,"Puberty, Precocious",Disease or Syndrome,D011629
308,Ovotesticular Disorders of Sex Development,Disease or Syndrome,D050090
309,Ovotesticular Disorders of Sex Development,Disease or Syndrome,D050090
310,Ovotesticular Disorders of Sex Development,Congenital Abnormality,D050090
311,Ovotesticular Disorders of Sex Development,Congenital Abnormality,D050090
312,Disorders of Sex Development,Disease or Syndrome,D012734
313,Disorders of Sex Development,Disease or Syndrome,D012734
314,Disorders of Sex Development,Disease or Syndrome,D012734
315,Disorders of Sex Development,Congenital Abnormality,D012734
316,Disorders of Sex Development,Congenital Abnormality,D012734
317,Disorders of Sex Development,Congenital Abnormality,D012734
318,Disorders of Sex Development,Social Behavior,D012734
319,Disorders of Sex Development,Social Behavior,D012734
320,Disorders of Sex Development,Social Behavior,D012734
321,"46, XX Testicular Disorders of Sex Development",Congenital Abnormality,D058531
322,Sex Chromosome Disorders of Sex Development,Congenital Abnormality,D058533
323,Gonadal Disorders,Disease or Syndrome,D006058
324,"Genitalia, Female","Body Part, Organ, or Organ Component",D005836
325,"Genitalia, Female","Body Part, Organ, or Organ Component",D005836
326,"Genitalia, Female",Body System,D005836
327,"Genitalia, Female",Body System,D005836
328,"Genitalia, Male","Body Part, Organ, or Organ Component",D005837
329,"Genitalia, Male","Body Part, Organ, or Organ Component",D005837
330,"Genitalia, Male",Body System,D005837
331,"Genitalia, Male",Body System,D005837
332,Obstetric Surgical Procedures,Therapeutic or Preventive Procedure,D013513
333,Obstetric Labor Complications,Pathologic Function,D007744
334,"Obstetrics and Gynecology Department, Hospital",Health Care Related Organization,D009775
335,Obstetrics,Biomedical Occupation or Discipline,D009774
336,Perinatal Mortality,Group Attribute,D054238
337,Maternal Health Services,Health Care Activity,D008427
338,Maternal Mortality,Quantitative Concept,D008428
339,Postpartum Hemorrhage,Pathologic Function,D006473
340,Puerperal Disorders,Disease or Syndrome,D011644
341,Postpartum Period,Patient or Disabled Group,D049590
342,Postpartum Period,Patient or Disabled Group,D049590
343,Postpartum Period,Temporal Concept,D049590
344,Postpartum Period,Temporal Concept,D049590
345,Maternal Nutritional Physiological Phenomena,Organism Function,D039382
346,Prenatal Nutritional Physiological Phenomena,Organism Function,D039401
347,Perinatal Care,Health Care Activity,D018743
348,Prenatal Care,Health Care Activity,D011295
349,"Pregnancy, Unwanted",Finding,D011275
350,"Pregnancy, Unwanted",Finding,D011275
351,Family Planning Services,Finding,D005193
352,Family Planning Services,Finding,D005193
353,Family Planning Services,Health Care Activity,D005193
354,Family Planning Services,Health Care Activity,D005193
355,Reproductive Health Services,Health Care Activity,D034121
356,Reproductive Health Services,Health Care Activity,D034121
357,"Pregnancy, Unplanned",Finding,D049168
358,"Pregnancy, Unplanned",Finding,D049168
359,"Pregnancy, Multiple",Finding,D011272
360,"Pregnancy, Multiple",Finding,D011272
361,Pregnancy in Adolescence,Finding,D011253
362,Pregnancy in Adolescence,Finding,D011253
363,Pregnancy in Adolescence,Organism Function,D011253
364,Pregnancy in Adolescence,Organism Function,D011253
365,Pregnancy in Adolescence,Finding,D011253
366,Pregnancy in Adolescence,Finding,D011253
367,Pregnancy in Adolescence,Organism Function,D011253
368,Pregnancy in Adolescence,Organism Function,D011253
369,"Pregnancy, High-Risk",Pathologic Function,D018566
370,"Pregnancy, High-Risk",Pathologic Function,D018566
371,"Pregnancy, Ectopic",Pathologic Function,D011271
372,"Pregnancy, Ectopic",Pathologic Function,D011271
373,Fetal Death,Pathologic Function,D005313
374,Stillbirth,Finding,D050497
375,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
376,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
377,"Pregnancy Complications, Parasitic",Disease or Syndrome,D015597
378,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
379,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
380,"Pregnancy Complications, Neoplastic",Neoplastic Process,D011252
381,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
382,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
383,"Pregnancy Complications, Cardiovascular",Disease or Syndrome,D011249
384,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
385,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
386,"Pregnancy Complications, Hematologic",Disease or Syndrome,D011250
387,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
388,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
389,"Pregnancy Complications, Infectious",Disease or Syndrome,D011251
390,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
391,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
392,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
393,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
394,"Abortion, Induced",Therapeutic or Preventive Procedure,D000028
395,"Abortion, Induced",Finding,D000028
396,"Abortion, Induced",Finding,D000028
397,"Abortion, Induced",Finding,D000028
398,"Abortion, Induced",Finding,D000028
399,"Abortion, Induced",Finding,D000028
400,"Abortion, Induced",Health Care Related Organization,D000028
401,"Abortion, Induced",Health Care Related Organization,D000028
402,"Abortion, Induced",Health Care Related Organization,D000028
403,"Abortion, Induced",Health Care Related Organization,D000028
404,"Abortion, Induced",Health Care Related Organization,D000028
405,"Abortion, Induced",Quantitative Concept,D000028
406,"Abortion, Induced",Quantitative Concept,D000028
407,"Abortion, Induced",Quantitative Concept,D000028
408,"Abortion, Induced",Quantitative Concept,D000028
409,"Abortion, Induced",Quantitative Concept,D000028
410,"Abortion, Induced",Pathologic Function,D000028
411,"Abortion, Induced",Pathologic Function,D000028
412,"Abortion, Induced",Pathologic Function,D000028
413,"Abortion, Induced",Pathologic Function,D000028
414,"Abortion, Induced",Pathologic Function,D000028
415,"Abortion, Spontaneous",Disease or Syndrome,D000022
416,"Abortion, Spontaneous",Disease or Syndrome,D000022
417,"Abortion, Spontaneous",Disease or Syndrome,D000022
418,"Abortion, Spontaneous",Finding,D000022
419,"Abortion, Spontaneous",Finding,D000022
420,"Abortion, Spontaneous",Finding,D000022
421,"Abortion, Spontaneous",Pathologic Function,D000022
422,"Abortion, Spontaneous",Pathologic Function,D000022
423,"Abortion, Spontaneous",Pathologic Function,D000022
424,Pregnancy Outcome,Finding,D011256
425,Pregnancy Outcome,Finding,D011256
426,Pregnancy Complications,Pathologic Function,D011248
427,Pregnancy Complications,Pathologic Function,D011248
428,"Sexual Dysfunction, Physiological",Pathologic Function,D012735
429,"Sexual Dysfunction, Physiological",Pathologic Function,D012735
430,"Genital Diseases, Female",Disease or Syndrome,D005831
431,"Genital Diseases, Male",Disease or Syndrome,D005832
432,Erectile Dysfunction,Disease or Syndrome,D007172
433,"Infertility, Male",Disease or Syndrome,D007248
434,"Infertility, Male",Disease or Syndrome,D007248
435,"Infertility, Male",Disease or Syndrome,D007248
436,"Infertility, Male",Finding,D007248
437,"Infertility, Male",Finding,D007248
438,"Infertility, Male",Finding,D007248
439,"Infertility, Male",Sign or Symptom,D007248
440,"Infertility, Male",Sign or Symptom,D007248
441,"Infertility, Male",Sign or Symptom,D007248
442,"Infertility, Male",Disease or Syndrome,D007248
443,"Infertility, Male",Disease or Syndrome,D007248
444,"Infertility, Male",Disease or Syndrome,D007248
445,"Infertility, Male",Finding,D007248
446,"Infertility, Male",Finding,D007248
447,"Infertility, Male",Finding,D007248
448,"Infertility, Male",Sign or Symptom,D007248
449,"Infertility, Male",Sign or Symptom,D007248
450,"Infertility, Male",Sign or Symptom,D007248
451,"Infertility, Female",Disease or Syndrome,D007247
452,"Infertility, Female",Disease or Syndrome,D007247
453,"Infertility, Female",Disease or Syndrome,D007247
454,"Infertility, Female",Finding,D007247
455,"Infertility, Female",Finding,D007247
456,"Infertility, Female",Finding,D007247
457,"Infertility, Female",Pathologic Function,D007247
458,"Infertility, Female",Pathologic Function,D007247
459,"Infertility, Female",Pathologic Function,D007247
460,"Infertility, Female",Disease or Syndrome,D007247
461,"Infertility, Female",Disease or Syndrome,D007247
462,"Infertility, Female",Disease or Syndrome,D007247
463,"Infertility, Female",Finding,D007247
464,"Infertility, Female",Finding,D007247
465,"Infertility, Female",Finding,D007247
466,"Infertility, Female",Pathologic Function,D007247
467,"Infertility, Female",Pathologic Function,D007247
468,"Infertility, Female",Pathologic Function,D007247
469,Fertility Preservation,Therapeutic or Preventive Procedure,D059247
470,Fertility Preservation,Therapeutic or Preventive Procedure,D059247
471,Oocyte Retrieval,Therapeutic or Preventive Procedure,D054315
472,Cryopreservation,Laboratory Procedure,D015925
473,Genetic Counseling,Therapeutic or Preventive Procedure,D005817
474,Genetic Counseling,Therapeutic or Preventive Procedure,D005817
475,Genetic Counseling,Biomedical Occupation or Discipline,D005817
476,Genetic Counseling,Biomedical Occupation or Discipline,D005817
477,Genetic Testing,Diagnostic Procedure,D005820
478,Genetic Testing,Diagnostic Procedure,D005820
479,Genetic Testing,Laboratory Procedure,D005820
480,Genetic Testing,Laboratory Procedure,D005820
481,Preimplantation Diagnosis,Diagnostic Procedure,D019836
482,Preimplantation Diagnosis,Diagnostic Procedure,D019836
483,Preimplantation Diagnosis,Health Care Activity,D019836
484,Preimplantation Diagnosis,Health Care Activity,D019836
485,Prenatal Diagnosis,Diagnostic Procedure,D011296
486,"Reproductive Techniques, Assisted",Therapeutic or Preventive Procedure,D027724
487,"Reproductive Techniques, Assisted",Therapeutic or Preventive Procedure,D027724
488,"Breast Neoplasms, Male",Neoplastic Process,D018567
489,"Breast Neoplasms, Male",Neoplastic Process,D018567
490,Inflammatory Breast Neoplasms,Neoplastic Process,D058922
491,Inflammatory Breast Neoplasms,Neoplastic Process,D058922
492,Unilateral Breast Neoplasms,Neoplastic Process,D000069584
493,Unilateral Breast Neoplasms,Neoplastic Process,D000069584
494,Triple Negative Breast Neoplasms,Neoplastic Process,D064726
495,Triple Negative Breast Neoplasms,Neoplastic Process,D064726
496,Breast Neoplasms,Neoplastic Process,D001943
497,Breast Neoplasms,Neoplastic Process,D001943
498,Prostatic Neoplasms,Neoplastic Process,D011471
499,"Prostatic Neoplasms, Castration-Resistant",Neoplastic Process,D064129
500,Uterine Cervical Neoplasms,Neoplastic Process,D002583
501,Uterine Neoplasms,Neoplastic Process,D014594
502,Ovarian Neoplasms,Neoplastic Process,D010051
503,Testicular Neoplasms,Neoplastic Process,D013736
504,Sexually Transmitted Diseases,Disease or Syndrome,D012749
505,"Sexually Transmitted Diseases, Viral",Disease or Syndrome,D015229
506,"Sexually Transmitted Diseases, Bacterial",Disease or Syndrome,D015231
507,"Puberty, Delayed",Pathologic Function,D011628
508,Puberty,Physiologic Function,D011627
509,Sexual Maturation,Organism Function,D012741
510,Sex Chromosomes,Cell Component,D012730
511,Sexual Development,Organism Function,D046468
512,Libido,Mental Process,D007989
513,Libido,Mental Process,D007989
514,Libido,Mental Process,D007989
515,Libido,Finding,D007989
516,Libido,Finding,D007989
517,Libido,Finding,D007989
518,Libido,Sign or Symptom,D007989
